time,loaded,inserted,running,waiting,ended,arrived,collisions,teleports,halting,stopped,meanWaitingTime,meanTravelTime,meanSpeed,meanSpeedRelative,duration
57922.0,463,345,261,4,84,84,0,0,71,0,3.05,161.38,7.15,0.51,4
57923.0,463,345,260,5,85,85,0,0,70,0,3.05,163.21,7.3,0.51,5
57924.0,463,349,263,3,86,86,0,0,75,0,3.05,165.01,7.2,0.5,5
57925.0,463,349,262,6,87,87,0,0,75,0,3.05,166.46,7.34,0.51,4
57926.0,463,350,263,5,87,87,0,0,77,0,3.06,166.46,7.37,0.51,5
57927.0,463,354,266,5,88,88,0,0,83,0,3.05,167.95,7.22,0.51,4
57928.0,463,355,267,4,88,88,0,0,82,0,3.06,167.95,7.15,0.5,4
57929.0,463,357,267,4,90,90,0,0,86,0,3.05,170.36,7.12,0.5,5
57930.0,463,360,269,2,91,91,0,0,93,0,3.06,169.54,7.06,0.5,5
57931.0,463,360,267,4,93,93,0,0,93,0,3.06,171.31,7.08,0.5,4
57932.0,463,362,269,4,93,93,0,0,101,0,3.04,171.31,7.01,0.49,5
57933.0,463,365,270,2,95,95,0,0,105,0,3.06,173.08,6.97,0.49,4
57934.0,463,367,270,2,97,97,0,0,105,0,3.05,174.2,6.96,0.49,4
57935.0,463,367,269,2,98,98,0,0,103,0,3.05,174.15,6.96,0.49,5
57936.0,463,371,272,2,99,99,0,0,105,0,3.04,174.87,6.83,0.48,4
57937.0,463,372,273,4,99,99,0,0,103,0,3.03,174.87,6.8,0.47,4
57938.0,463,373,274,4,99,99,0,0,104,0,3.04,174.87,6.78,0.48,4
57939.0,463,375,273,4,102,102,0,0,106,0,3.04,175.44,6.7,0.47,3
57940.0,463,377,274,4,103,103,0,0,107,0,3.04,176.24,6.58,0.47,4
57941.0,463,378,274,6,104,104,0,0,109,0,3.03,176.62,6.53,0.46,4
57942.0,463,380,274,5,106,106,0,0,110,0,3.03,177.34,6.48,0.46,4
57943.0,463,381,275,6,106,106,0,0,111,0,3.04,177.34,6.44,0.45,4
57944.0,463,382,276,6,106,106,0,0,111,0,3.04,177.34,6.33,0.45,4
57945.0,463,387,281,4,106,106,0,0,119,0,3.04,177.34,6.25,0.44,3
57946.0,463,388,281,4,107,107,0,0,120,0,3.04,177.12,6.18,0.44,4
57947.0,463,388,281,5,107,107,0,0,121,0,3.04,177.12,6.2,0.44,3
57948.0,463,392,284,3,108,108,0,0,125,0,3.05,178.43,6.05,0.43,3
57949.0,463,394,284,3,110,110,0,0,125,0,3.04,178.62,5.86,0.42,3
57950.0,463,396,286,2,110,110,0,0,125,0,3.06,178.62,5.71,0.41,3
57951.0,463,397,287,1,110,110,0,0,123,0,3.07,178.62,5.62,0.41,4
57952.0,463,400,290,0,110,110,0,0,131,0,3.06,178.62,5.58,0.4,3
57953.0,463,402,292,1,110,110,0,0,132,0,3.04,178.62,5.55,0.4,4
57954.0,463,402,291,2,111,111,0,0,133,0,3.04,179.86,5.58,0.4,4
57955.0,463,404,293,2,111,111,0,0,138,0,3.04,179.86,5.53,0.4,4
57956.0,463,407,296,2,111,111,0,0,141,0,3.03,179.86,5.42,0.4,4
57957.0,463,407,296,3,111,111,0,0,138,0,3.03,179.86,5.43,0.4,4
57958.0,463,408,296,3,112,112,0,0,142,0,3.03,179.1,5.33,0.39,3
57959.0,463,408,296,3,112,112,0,0,144,0,3.03,179.1,5.22,0.38,4
57960.0,463,408,296,4,112,112,0,0,107,0,3.03,179.1,5.34,0.39,4
57961.0,463,410,298,4,112,112,0,0,89,0,3.03,179.1,5.49,0.4,4
57962.0,463,411,299,4,112,112,0,0,80,0,3.02,179.1,5.74,0.42,4
57963.0,463,412,300,5,112,112,0,0,75,0,3.03,179.1,6.09,0.44,4
57964.0,463,414,301,3,113,113,0,0,72,0,3.04,180.0,6.55,0.47,5
57965.0,463,415,301,3,114,114,0,0,69,0,3.04,180.23,7.07,0.51,4
57966.0,463,415,301,3,114,114,0,0,64,0,3.04,180.23,7.71,0.55,5
57967.0,463,417,303,2,114,114,0,0,64,0,3.04,180.23,8.14,0.58,4
57968.0,463,417,302,2,115,115,0,0,59,0,3.04,181.17,8.46,0.6,4
57969.0,463,418,303,3,115,115,0,0,59,0,3.04,181.17,8.75,0.62,3
57970.0,463,420,305,2,115,115,0,0,60,0,3.05,181.17,8.88,0.63,4
57971.0,463,420,303,2,117,117,0,0,58,0,3.05,179.69,8.98,0.64,4
57972.0,463,420,303,2,117,117,0,0,58,0,3.05,179.69,9.08,0.64,3
57973.0,463,421,302,1,119,119,0,0,59,0,3.07,180.92,9.17,0.64,4
57974.0,463,421,301,1,120,120,0,0,56,0,3.07,179.58,9.18,0.64,4
57975.0,463,423,303,1,120,120,0,0,58,0,3.05,179.58,9.12,0.64,4
57976.0,463,424,303,0,121,121,0,0,57,0,3.07,180.54,9.17,0.64,4
57977.0,463,426,304,0,122,122,0,0,60,0,3.05,181.78,9.15,0.64,4
57978.0,463,428,306,0,122,122,0,0,58,0,3.04,181.78,9.18,0.64,5
57979.0,463,429,307,1,122,122,0,0,57,0,3.04,181.78,9.19,0.64,4
57980.0,463,429,307,1,122,122,0,0,52,0,3.04,181.78,9.26,0.65,5
57981.0,463,430,307,2,123,123,0,0,53,0,3.04,181.46,9.26,0.65,4
57982.0,463,433,309,1,124,124,0,0,56,0,3.02,181.44,9.19,0.65,5
57983.0,463,433,309,3,124,124,0,0,55,0,3.02,181.44,9.32,0.66,4
57984.0,463,436,312,3,124,124,0,0,56,0,3.02,181.44,9.25,0.65,5
57985.0,463,438,314,3,124,124,0,0,57,0,3.01,181.44,9.23,0.65,3
57986.0,463,438,314,4,124,124,0,0,56,0,3.01,181.44,9.2,0.65,4
57987.0,463,441,316,2,125,125,0,0,62,0,3.01,181.8,9.07,0.64,5
57988.0,463,443,318,3,125,125,0,0,63,0,3.01,181.8,8.92,0.63,4
57989.0,463,444,316,3,128,128,0,0,62,0,3.01,180.0,8.83,0.62,5
57990.0,463,444,315,4,129,129,0,0,64,0,3.01,181.38,8.8,0.62,5
57991.0,463,447,317,3,130,130,0,0,69,0,3.0,180.92,8.59,0.61,4
57992.0,463,447,317,3,130,130,0,0,67,0,3.0,180.92,8.59,0.61,3
57993.0,463,447,317,3,130,130,0,0,67,0,3.0,180.92,8.65,0.62,4
57994.0,463,448,317,2,131,131,0,0,71,0,3.01,182.23,8.58,0.61,5
57995.0,463,450,316,2,134,134,0,0,75,0,3.0,184.13,8.42,0.6,4
57996.0,463,452,318,2,134,134,0,0,78,0,2.99,184.13,8.32,0.6,4
57997.0,463,455,320,2,135,135,0,0,82,0,3.0,184.45,8.09,0.58,4
57998.0,463,455,318,2,137,137,0,0,83,0,3.0,187.15,7.9,0.57,4
57999.0,463,456,318,2,138,138,0,0,88,0,3.0,187.72,7.76,0.56,5
58000.0,463,457,317,4,140,140,0,0,91,0,2.99,188.3,7.54,0.55,4
58001.0,463,458,317,4,141,141,0,0,93,0,2.99,189.38,7.38,0.54,4
58002.0,707,460,315,3,145,145,0,0,99,0,2.99,190.99,7.16,0.52,21
58003.0,707,460,314,4,146,146,0,0,98,0,2.99,191.17,7.04,0.51,5
58004.0,707,460,314,6,146,146,0,0,105,0,2.99,191.17,7.0,0.51,4
58005.0,707,462,313,4,149,149,0,0,103,0,2.99,191.86,6.92,0.5,5
58006.0,707,462,310,5,152,152,0,0,102,0,2.99,193.32,6.9,0.5,3
58007.0,707,463,310,4,153,153,0,0,106,0,2.99,192.6,6.82,0.49,4
58008.0,707,464,311,3,153,153,0,0,105,0,3.0,192.6,6.81,0.49,4
58009.0,707,464,311,4,153,153,0,0,111,0,3.0,192.6,6.76,0.49,4
58010.0,707,465,312,3,153,153,0,0,99,0,3.0,192.6,6.77,0.48,4
58011.0,707,466,313,4,153,153,0,0,92,0,3.01,192.6,6.85,0.49,4
58012.0,707,467,314,4,153,153,0,0,91,0,3.01,192.6,6.96,0.5,4
58013.0,707,469,315,5,154,154,0,0,91,0,3.0,193.01,7.0,0.5,4
58014.0,707,471,317,4,154,154,0,0,91,0,3.01,193.01,7.13,0.5,4
58015.0,707,472,318,5,154,154,0,0,91,0,3.01,193.01,7.27,0.51,4
58016.0,707,472,318,6,154,154,0,0,91,0,3.01,193.01,7.48,0.53,4
58017.0,707,474,320,5,154,154,0,0,97,0,3.01,193.01,7.59,0.53,3
58018.0,707,477,323,3,154,154,0,0,97,0,3.06,193.01,7.66,0.54,4
58019.0,707,478,322,3,156,156,0,0,97,0,3.06,193.51,7.75,0.55,5
58020.0,707,481,323,2,158,158,0,0,100,0,3.06,194.4,7.64,0.54,4
58021.0,707,482,324,3,158,158,0,0,96,0,3.06,194.4,7.62,0.54,4
58022.0,707,483,323,4,160,160,0,0,96,0,3.05,195.11,7.5,0.53,4
58023.0,707,485,322,2,163,163,0,0,98,0,3.07,197.06,7.41,0.53,5
58024.0,707,485,320,5,165,165,0,0,98,0,3.07,197.8,7.36,0.53,5
58025.0,707,487,321,4,166,166,0,0,102,0,3.06,197.83,7.33,0.53,4
58026.0,707,489,320,3,169,169,0,0,105,0,3.07,198.32,7.22,0.52,4
58027.0,707,490,319,4,171,171,0,0,108,0,3.07,198.78,7.1,0.51,5
58028.0,707,492,318,3,174,174,0,0,107,0,3.06,198.29,7.01,0.51,4
58029.0,707,494,319,3,175,175,0,0,110,0,3.06,199.17,7.01,0.51,4
58030.0,707,494,318,4,176,176,0,0,109,0,3.06,200.0,7.02,0.51,4
58031.0,707,496,320,3,176,176,0,0,112,0,3.06,200.0,6.99,0.5,3
58032.0,707,497,321,2,176,176,0,0,115,0,3.07,200.0,6.89,0.5,4
58033.0,707,498,320,2,178,178,0,0,114,0,3.07,200.06,6.71,0.48,4
58034.0,707,499,320,1,179,179,0,0,117,0,3.07,200.79,6.61,0.48,5
58035.0,707,500,320,1,180,180,0,0,119,0,3.09,201.61,6.49,0.47,4
58036.0,707,501,320,2,181,181,0,0,122,0,3.08,201.68,6.41,0.46,4
58037.0,707,503,322,1,181,181,0,0,128,0,3.08,201.68,6.34,0.46,3
58038.0,707,503,322,1,181,181,0,0,129,0,3.08,201.68,6.35,0.46,3
58039.0,707,504,323,1,181,181,0,0,134,0,3.08,201.68,6.37,0.46,4
58040.0,707,504,322,1,182,182,0,0,135,0,3.08,202.46,6.28,0.45,4
58041.0,707,506,324,0,182,182,0,0,139,0,3.08,202.46,6.15,0.44,4
58042.0,707,506,324,0,182,182,0,0,137,0,3.08,202.46,6.09,0.44,3
58043.0,707,506,322,0,184,184,0,0,139,0,3.08,203.58,5.98,0.44,5
58044.0,707,507,322,0,185,185,0,0,143,0,3.07,203.89,5.89,0.43,3
58045.0,707,507,322,0,185,185,0,0,145,0,3.07,203.89,5.83,0.42,4
58046.0,707,507,321,1,186,186,0,0,149,0,3.07,204.48,5.77,0.42,4
58047.0,707,510,324,1,186,186,0,0,155,0,3.06,204.48,5.65,0.41,3
58048.0,707,510,323,1,187,187,0,0,156,0,3.06,204.74,5.58,0.41,4
58049.0,707,510,323,2,187,187,0,0,157,0,3.06,204.74,5.47,0.4,4
58050.0,707,513,325,1,188,188,0,0,123,0,3.05,205.61,5.52,0.4,5
58051.0,707,516,328,2,188,188,0,0,99,0,3.04,205.61,5.69,0.42,4
58052.0,707,516,328,3,188,188,0,0,82,0,3.04,205.61,6.09,0.44,5
58053.0,707,519,331,3,188,188,0,0,75,0,3.04,205.61,6.47,0.47,5
58054.0,707,520,331,3,189,189,0,0,65,0,3.04,206.1,6.93,0.5,5
58055.0,707,520,331,5,189,189,0,0,58,0,3.04,206.1,7.4,0.54,5
58056.0,707,522,333,4,189,189,0,0,57,0,3.04,206.1,7.76,0.56,5
58057.0,707,523,334,5,189,189,0,0,59,0,3.04,206.1,8.08,0.58,5
58058.0,707,524,335,6,189,189,0,0,59,0,3.03,206.1,8.36,0.6,5
58059.0,707,527,337,5,190,190,0,0,63,0,3.04,206.23,8.49,0.61,5
58060.0,707,528,338,6,190,190,0,0,64,0,3.04,206.23,8.54,0.61,4
58061.0,707,528,337,6,191,191,0,0,65,0,3.04,205.53,8.66,0.62,5
58062.0,707,530,339,7,191,191,0,0,72,0,3.04,205.53,8.68,0.62,4
58063.0,707,532,340,7,192,192,0,0,73,0,3.04,205.23,8.74,0.62,5
58064.0,707,532,338,8,194,194,0,0,75,0,3.04,204.82,8.8,0.63,5
58065.0,707,535,341,8,194,194,0,0,77,0,3.03,204.82,8.82,0.62,5
58066.0,707,538,341,8,197,197,0,0,78,0,3.03,205.15,8.82,0.62,5
58067.0,707,541,344,8,197,197,0,0,78,0,3.02,205.15,8.86,0.62,4
58068.0,707,542,342,9,200,200,0,0,73,0,3.01,205.8,8.92,0.63,5
58069.0,707,543,341,8,202,202,0,0,76,0,3.03,205.0,8.93,0.63,4
58070.0,707,545,342,7,203,203,0,0,79,0,3.03,204.71,8.84,0.63,4
58071.0,707,545,341,8,204,204,0,0,79,0,3.03,204.81,8.73,0.62,4
58072.0,707,546,341,7,205,205,0,0,82,0,3.04,205.28,8.58,0.61,3
58073.0,707,546,341,7,205,205,0,0,84,0,3.04,205.28,8.47,0.6,5
58074.0,707,547,340,8,207,207,0,0,89,0,3.04,205.67,8.38,0.59,4
58075.0,707,549,342,7,207,207,0,0,99,0,3.06,205.67,8.19,0.58,4
58076.0,707,550,341,7,209,209,0,0,97,0,3.05,207.05,8.03,0.57,4
58077.0,707,550,339,7,211,211,0,0,98,0,3.05,207.07,7.98,0.57,5
58078.0,707,551,338,7,213,213,0,0,100,0,3.08,207.25,7.91,0.56,4
58079.0,707,552,339,6,213,213,0,0,101,0,3.08,207.25,7.89,0.56,3
58080.0,707,552,337,6,215,215,0,0,101,0,3.08,206.71,7.79,0.56,4
58081.0,707,553,337,6,216,216,0,0,104,0,3.07,206.65,7.73,0.55,5
58082.0,707,556,338,5,218,218,0,0,107,0,3.1,207.02,7.56,0.54,5
58083.0,707,558,337,5,221,221,0,0,111,0,3.09,208.32,7.35,0.53,5
58084.0,707,558,337,7,221,221,0,0,110,0,3.09,208.32,7.36,0.53,5
58085.0,707,561,339,5,222,222,0,0,117,0,3.12,208.89,7.27,0.52,4
58086.0,707,561,338,5,223,223,0,0,117,0,3.12,209.98,7.26,0.52,4
58087.0,707,562,336,5,226,226,0,0,118,0,3.11,211.13,7.13,0.51,5
58088.0,707,565,337,3,228,228,0,0,121,0,3.15,212.27,6.93,0.5,4
58089.0,707,565,336,3,229,229,0,0,121,0,3.15,212.38,6.74,0.49,5
58090.0,707,566,336,4,230,230,0,0,122,0,3.15,212.43,6.59,0.48,4
58091.0,707,568,336,2,232,232,0,0,125,0,3.18,212.69,6.4,0.47,6
58092.0,707,570,337,3,233,233,0,0,129,0,3.18,212.79,6.24,0.46,5
58093.0,707,571,337,2,234,234,0,0,133,0,3.21,212.89,6.12,0.45,5
58094.0,707,572,336,3,236,236,0,0,136,0,3.21,213.49,6.02,0.44,4
58095.0,707,572,333,4,239,239,0,0,135,0,3.21,214.03,5.92,0.44,5
58096.0,707,573,333,4,240,240,0,0,139,0,3.24,214.19,5.89,0.43,4
58097.0,707,574,330,4,244,244,0,0,139,0,3.24,215.42,5.84,0.43,5
58098.0,707,575,330,4,245,245,0,0,138,0,3.24,216.04,5.73,0.42,5
58099.0,707,576,329,5,247,247,0,0,142,0,3.23,216.73,5.56,0.4,5
58100.0,707,578,329,5,249,249,0,0,133,0,3.22,217.52,5.42,0.39,6
58101.0,707,580,330,6,250,250,0,0,122,0,3.22,217.64,5.32,0.39,5
58102.0,707,580,329,7,251,251,0,0,117,0,3.22,218.25,5.36,0.39,5
58103.0,707,580,328,8,252,252,0,0,110,0,3.22,218.84,5.45,0.39,5
58104.0,707,582,329,7,253,253,0,0,111,0,3.21,218.72,5.65,0.4,6
58105.0,707,584,330,7,254,254,0,0,115,0,3.21,218.64,5.93,0.42,6
58106.0,707,584,330,7,254,254,0,0,114,0,3.21,218.64,6.22,0.44,5
58107.0,707,585,331,8,254,254,0,0,114,0,3.21,218.64,6.44,0.45,6
58108.0,707,588,334,6,254,254,0,0,112,0,3.23,218.64,6.57,0.46,5
58109.0,707,589,335,6,254,254,0,0,110,0,3.23,218.64,6.71,0.47,6
58110.0,707,589,333,7,256,256,0,0,106,0,3.23,218.46,6.72,0.48,5
58111.0,707,591,333,5,258,258,0,0,109,0,3.26,218.8,6.69,0.47,5
58112.0,707,592,332,5,260,260,0,0,107,0,3.26,219.07,6.64,0.47,6
58113.0,707,593,332,6,261,261,0,0,109,0,3.25,219.56,6.64,0.48,5
58114.0,707,595,334,4,261,261,0,0,115,0,3.28,219.56,6.61,0.48,6
58115.0,707,595,331,6,264,264,0,0,115,0,3.28,219.75,6.61,0.48,6
58116.0,707,597,332,6,265,265,0,0,124,0,3.28,219.72,6.64,0.48,6
58117.0,707,599,331,5,268,268,0,0,123,0,3.3,219.58,6.6,0.48,7
58118.0,707,599,330,6,269,269,0,0,122,0,3.3,219.62,6.53,0.47,5
58119.0,707,603,333,4,270,270,0,0,123,0,3.3,219.54,6.46,0.47,5
58120.0,707,604,332,5,272,272,0,0,126,0,3.33,218.94,6.42,0.47,5
58121.0,707,606,332,4,274,274,0,0,129,0,3.33,219.08,6.35,0.46,6
58122.0,707,607,333,4,274,274,0,0,132,0,3.33,219.08,6.31,0.46,6
58123.0,707,608,334,4,274,274,0,0,136,0,3.35,219.08,6.27,0.46,5
58124.0,707,610,334,2,276,276,0,0,140,0,3.35,219.47,6.17,0.45,6
58125.0,707,613,336,1,277,277,0,0,144,0,3.34,219.36,6.06,0.44,6
58126.0,707,615,336,1,279,279,0,0,148,0,3.34,219.56,5.96,0.44,6
58127.0,707,615,336,2,279,279,0,0,149,0,3.34,219.56,5.92,0.43,5
58128.0,707,617,337,2,280,280,0,0,151,0,3.34,219.46,5.82,0.43,6
58129.0,707,620,339,1,281,281,0,0,156,0,3.33,219.33,5.75,0.42,6
58130.0,707,620,337,3,283,283,0,0,154,0,3.33,219.06,5.67,0.42,4
58131.0,707,621,335,2,286,286,0,0,163,0,3.33,218.99,5.64,0.41,6
58132.0,707,624,338,2,286,286,0,0,166,0,3.32,218.99,5.58,0.41,5
58133.0,707,624,337,2,287,287,0,0,165,0,3.32,218.87,5.57,0.41,5
58134.0,707,626,338,2,288,288,0,0,170,0,3.32,219.11,5.51,0.41,5
58135.0,707,627,339,2,288,288,0,0,168,0,3.32,219.11,5.47,0.4,4
58136.0,707,628,339,1,289,289,0,0,169,0,3.32,218.98,5.32,0.39,5
58137.0,707,629,340,1,289,289,0,0,169,0,3.32,218.98,5.22,0.39,5
58138.0,707,631,341,1,290,290,0,0,173,0,3.31,219.22,5.04,0.37,6
58139.0,707,632,341,1,291,291,0,0,175,0,3.31,218.69,4.82,0.36,5
58140.0,707,634,343,1,291,291,0,0,131,0,3.31,218.69,4.95,0.37,5
58141.0,707,635,343,3,292,292,0,0,109,0,3.3,218.48,5.3,0.39,7
58142.0,707,638,346,1,292,292,0,0,104,0,3.29,218.48,5.6,0.41,5
58143.0,707,638,346,1,292,292,0,0,95,0,3.29,218.48,6.01,0.44,5
58144.0,707,638,346,1,292,292,0,0,88,0,3.29,218.48,6.4,0.47,6
58145.0,707,640,348,0,292,292,0,0,89,0,3.29,218.48,6.83,0.49,6
58146.0,707,641,349,0,292,292,0,0,88,0,3.29,218.48,7.29,0.52,6
58147.0,707,643,351,0,292,292,0,0,88,0,3.28,218.48,7.62,0.54,6
58148.0,707,644,352,1,292,292,0,0,90,0,3.28,218.48,7.89,0.56,6
58149.0,707,645,353,1,292,292,0,0,93,0,3.27,218.48,8.0,0.57,7
58150.0,707,646,352,1,294,294,0,0,95,0,3.27,218.68,8.12,0.57,6
58151.0,707,647,352,1,295,295,0,0,94,0,3.27,218.41,8.16,0.57,7
58152.0,707,649,353,2,296,296,0,0,96,0,3.26,218.38,8.13,0.57,6
58153.0,707,650,353,2,297,297,0,0,91,0,3.26,218.05,8.12,0.57,5
58154.0,707,650,352,3,298,298,0,0,91,0,3.26,218.49,8.13,0.57,5
58155.0,707,652,353,3,299,299,0,0,96,0,3.26,218.9,8.05,0.57,6
58156.0,707,653,351,3,302,302,0,0,99,0,3.26,218.96,7.96,0.56,5
58157.0,707,654,351,2,303,303,0,0,101,0,3.26,219.47,7.86,0.55,6
58158.0,707,655,352,2,303,303,0,0,104,0,3.26,219.47,7.71,0.55,5
58159.0,707,656,353,1,303,303,0,0,105,0,3.26,219.47,7.58,0.54,6
58160.0,707,657,353,1,304,304,0,0,106,0,3.26,219.95,7.5,0.53,5
58161.0,707,657,353,1,304,304,0,0,105,0,3.26,219.95,7.41,0.53,6
58162.0,707,658,354,1,304,304,0,0,107,0,3.26,219.95,7.33,0.52,5
58163.0,707,660,356,0,304,304,0,0,109,0,3.26,219.95,7.27,0.52,5
58164.0,707,661,355,0,306,306,0,0,106,0,3.25,219.56,7.18,0.52,5
58165.0,707,661,355,1,306,306,0,0,105,0,3.25,219.56,7.15,0.51,5
58166.0,707,662,356,2,306,306,0,0,112,0,3.25,219.56,7.11,0.51,6
58167.0,707,663,357,2,306,306,0,0,116,0,3.25,219.56,7.1,0.51,4
58168.0,707,663,356,2,307,307,0,0,118,0,3.25,219.53,7.09,0.51,5
58169.0,707,666,359,0,307,307,0,0,124,0,3.25,219.53,7.0,0.5,6
58170.0,707,666,358,0,308,308,0,0,122,0,3.25,220.19,6.91,0.5,5
58171.0,707,667,359,0,308,308,0,0,126,0,3.24,220.19,6.81,0.49,5
58172.0,707,667,358,0,309,309,0,0,128,0,3.24,220.41,6.7,0.48,6
58173.0,707,668,358,0,310,310,0,0,131,0,3.24,220.47,6.52,0.47,6
58174.0,707,671,360,0,311,311,0,0,134,0,3.23,220.67,6.33,0.46,6
58175.0,707,672,359,0,313,313,0,0,136,0,3.22,221.3,6.24,0.45,5
58176.0,707,672,359,0,313,313,0,0,139,0,3.22,221.3,6.16,0.44,5
58177.0,707,672,358,0,314,314,0,0,141,0,3.22,221.72,6.11,0.44,5
58178.0,707,672,357,0,315,315,0,0,143,0,3.22,221.25,6.03,0.44,6
58179.0,707,676,359,0,317,317,0,0,149,0,3.21,220.75,5.82,0.42,5
58180.0,707,676,359,0,317,317,0,0,145,0,3.21,220.75,5.79,0.42,5
58181.0,707,677,358,0,319,319,0,0,150,0,3.21,220.82,5.7,0.41,6
58182.0,707,679,359,0,320,320,0,0,151,0,3.2,220.86,5.59,0.4,6
58183.0,707,682,359,0,323,323,0,0,153,0,3.19,221.44,5.42,0.39,5
58184.0,707,682,359,1,323,323,0,0,150,0,3.19,221.44,5.42,0.39,6
58185.0,707,685,358,1,327,327,0,0,146,0,3.18,222.04,5.36,0.39,5
58186.0,707,686,356,0,330,330,0,0,145,0,3.18,223.24,5.38,0.39,6
58187.0,707,687,356,1,331,331,0,0,145,0,3.17,222.98,5.35,0.38,5
58188.0,707,688,354,1,334,334,0,0,149,0,3.17,224.0,5.24,0.38,6
58189.0,707,689,354,2,335,335,0,0,155,0,3.17,224.51,5.14,0.37,4
58190.0,707,690,353,1,337,337,0,0,147,0,3.17,225.46,5.12,0.36,6
58191.0,707,690,353,3,337,337,0,0,145,0,3.17,225.46,5.23,0.37,5
58192.0,707,691,354,2,337,337,0,0,143,0,3.16,225.46,5.26,0.37,5
58193.0,707,692,354,3,338,338,0,0,145,0,3.17,224.83,5.33,0.37,6
58194.0,707,695,357,2,338,338,0,0,141,0,3.16,224.83,5.43,0.38,5
58195.0,707,696,358,2,338,338,0,0,137,0,3.16,224.83,5.63,0.39,5
58196.0,707,698,360,3,338,338,0,0,133,0,3.15,224.83,5.79,0.4,5
58197.0,707,698,360,4,338,338,0,0,130,0,3.15,224.83,6.0,0.42,5
58198.0,707,699,360,3,339,339,0,0,127,0,3.16,224.9,6.14,0.42,5
58199.0,707,700,359,3,341,341,0,0,125,0,3.16,224.36,6.31,0.44,6
58200.0,707,702,359,3,343,343,0,0,127,0,3.15,225.21,6.39,0.44,6
58201.0,707,703,358,3,345,345,0,0,125,0,3.16,226.3,6.53,0.45,5
58202.0,707,704,357,2,347,347,0,0,129,0,3.16,226.73,6.59,0.46,6
58203.0,917,704,357,3,347,347,0,0,130,0,3.16,226.73,6.67,0.46,25
58204.0,917,705,355,3,350,350,0,0,133,0,3.16,227.18,6.68,0.46,7
58205.0,917,706,354,4,352,352,0,0,137,0,3.15,227.37,6.7,0.47,7
58206.0,917,710,357,4,353,353,0,0,139,0,3.15,227.47,6.73,0.47,6
58207.0,917,713,359,4,354,354,0,0,140,0,3.15,227.55,6.75,0.47,7
58208.0,917,713,357,4,356,356,0,0,142,0,3.15,227.69,6.77,0.47,6
58209.0,917,716,359,3,357,357,0,0,147,0,3.15,227.78,6.7,0.47,6
58210.0,917,718,359,3,359,359,0,0,151,0,3.15,228.15,6.57,0.46,6
58211.0,917,718,358,3,360,360,0,0,151,0,3.15,228.2,6.5,0.46,6
58212.0,917,720,357,2,363,363,0,0,156,0,3.16,228.68,6.35,0.45,6
58213.0,917,720,357,2,363,363,0,0,157,0,3.16,228.68,6.26,0.44,5
58214.0,917,720,355,3,365,365,0,0,159,0,3.16,229.44,6.12,0.44,6
58215.0,917,721,355,3,366,366,0,0,162,0,3.16,229.6,6.02,0.43,5
58216.0,917,722,353,3,369,369,0,0,168,0,3.16,230.3,5.83,0.42,7
58217.0,917,723,352,5,371,371,0,0,171,0,3.15,231.2,5.64,0.41,6
58218.0,917,725,352,4,373,373,0,0,176,0,3.15,231.87,5.44,0.4,6
58219.0,917,726,352,4,374,374,0,0,177,0,3.15,232.01,5.27,0.38,6
58220.0,917,726,350,4,376,376,0,0,180,0,3.15,232.43,5.23,0.38,5
58221.0,917,727,351,3,376,376,0,0,186,0,3.16,232.43,5.18,0.38,5
58222.0,917,728,352,3,376,376,0,0,184,0,3.16,232.43,5.19,0.38,7
58223.0,917,729,353,3,376,376,0,0,181,0,3.15,232.43,5.2,0.38,5
58224.0,917,730,354,2,376,376,0,0,178,0,3.16,232.43,5.19,0.38,5
58225.0,917,730,353,2,377,377,0,0,175,0,3.16,232.69,5.17,0.38,5
58226.0,917,730,351,2,379,379,0,0,177,0,3.16,233.34,5.11,0.37,5
58227.0,917,731,351,1,380,380,0,0,185,0,3.17,234.02,5.07,0.37,5
58228.0,917,731,351,1,380,380,0,0,184,0,3.17,234.02,5.0,0.36,5
58229.0,917,733,353,1,380,380,0,0,186,0,3.17,234.02,4.86,0.35,6
58230.0,917,734,354,1,380,380,0,0,135,0,3.18,234.02,5.03,0.37,6
58231.0,917,735,355,1,380,380,0,0,105,0,3.18,234.02,5.42,0.39,6
58232.0,917,736,356,1,380,380,0,0,87,0,3.17,234.02,5.83,0.42,5
58233.0,917,737,356,0,381,381,0,0,80,0,3.17,234.08,6.18,0.44,6
58234.0,917,737,356,1,381,381,0,0,73,0,3.17,234.08,6.66,0.48,7
58235.0,917,739,358,0,381,381,0,0,72,0,3.17,234.08,7.05,0.5,6
58236.0,917,739,358,1,381,381,0,0,71,0,3.17,234.08,7.51,0.54,6
58237.0,917,739,358,1,381,381,0,0,71,0,3.17,234.08,7.9,0.56,6
58238.0,917,741,360,0,381,381,0,0,74,0,3.16,234.08,8.23,0.58,6
58239.0,917,741,360,0,381,381,0,0,71,0,3.16,234.08,8.5,0.6,6
58240.0,917,742,360,0,382,382,0,0,71,0,3.16,233.55,8.67,0.62,6
58241.0,917,742,356,0,386,386,0,0,70,0,3.16,233.17,8.76,0.62,6
58242.0,917,743,357,0,386,386,0,0,71,0,3.16,233.17,8.8,0.62,5
58243.0,917,743,356,0,387,387,0,0,70,0,3.16,232.86,8.85,0.63,6
58244.0,917,743,356,0,387,387,0,0,73,0,3.16,232.86,8.83,0.63,5
